Address,ProjectedValue,Latitude,Longitude
"Cornerstone Place, Cinco Ranch, TX",434217.2105263158,29.757138,-95.7596075
"Lynden Park Estates, Rockwall, TX",386376.0120046497,32.9090739,-96.4500618
"Springbrook, Pflugerville, TX",386439.2882075794,30.4689211,-97.6507421
"Carrollton Summertree, Carrollton, TX",382648.4230816805,32.9724932,-96.86793709999999
"Lomas Del Sur, Laredo, TX",209493.47161608096,27.463502,-99.4693513
"Westover Valley, San Antonio, TX",320509.3831991055,29.4697,-98.661702
"Rustic Oaks, Wylie, TX",325633.67978854105,33.0116852,-96.5450456
"Amesbury Estates, Grand Prairie, TX",386131.875072841,32.6596266,-97.0225566
"349 Ranch Estates, Midland, TX",331343.00786148856,32.0717979,-102.0789693
"Woodcreek, Pearland, TX",298744.8098591549,29.552599,-95.2352573
"McKeller, Forney, TX",294297.8563650335,32.7411159,-96.4654163
"Bailey Prairie, Angleton, TX",362274.4993090527,29.1487946,-95.4935119
"Trophy Ridge, San Antonio, TX",300224.0295298921,29.6534187,-98.4764595
"Lakeside, Little Elm, TX",342211.59621842526,33.1570957,-96.9376643
"Kleinwood, Spring, TX",277787.95250391465,30.0147146,-95.5262166
"Diamond Loch, North Richland Hills, TX",408722.46024706616,32.8221735,-97.2500275
"Hughson Heights, San Marcos, TX",368103.7440644212,29.89771499999999,-97.9599674
"Collin Square, Allen, TX",320470.1259193925,33.0779766,-96.6762058
"Stone Gate, Grapevine, TX",653884.5942615782,32.9342919,-97.0780654
"Knolls of Breckinridge, Richardson, TX",697481.3345078559,32.991066,-96.6481777
"Fernwood United Neighbors, Garland, TX",261014.6391244578,32.9137111,-96.6958129
"Estates at Settlers Park, Round Rock, TX",527518.2576400709,30.5498009,-97.62565579999999
"Cane Island, Katy, TX",559886.1604938272,29.7981489,-95.8434109
"Brushy Bend Park, Round Rock, TX",835126.968518367,30.5289586,-97.74846070000001
"Dellwood Park, Laredo, TX",193160.00778021527,27.580736,-99.51937769999999
"Settlers Overlook, Round Rock, TX",362411.7758597979,30.5507542,-97.6337909
"Eagle Lakes, Friendswood, TX",519582.5192307693,29.4969974,-95.1910483
"Nob Hill, Carrollton, TX",435920.16888521024,32.9742541,-96.8810568
"North Beverly Hills, Fort Worth, TX",240675.48601516025,32.7954102,-97.39150389999999
"Riverbend, Sugar Land, TX",398066.0111919204,29.6015694,-95.5867778
"Estates in High Country, Carrollton, TX",898439.2427045781,33.0218998,-96.86123429999999
"Miramar Lake, Tomball, TX",351397.82857142854,30.0825198,-95.55336799999999
"North Ridge Park, McAllen, TX",391272.9009008464,26.2649233,-98.2083116
"Old Town, Royse City, TX",248019.55844155845,32.9751204,-96.3324817
"Wood Glen, Garland, TX",328821.4270639758,32.9182358,-96.5994418
"Forest Crest, Garland, TX",267386.0737630253,32.9133108,-96.69255129999999
"Quail Valley, Georgetown, TX",306092.17924873944,30.624408,-97.6644209
"Cambridge Village, Rosenberg, TX",234369.25352112675,29.5489769,-95.7991309
"Pepperridge, San Antonio, TX",252684.0480762937,29.5492063,-98.5219295
"Williams Grant, Sugar Land, TX",419723.5646052658,29.590382,-95.6083441
"Colonial Hills, San Antonio, TX",317714.64371746697,29.5279345,-98.54118199999999
"Windmill, Lubbock, TX",68952.12271467825,33.5840779,-101.8008104
"Forestwood, Corinth, TX",293621.5846300211,33.137085,-97.0633486
"165 Association, San Antonio, TX",234442.23208051128,29.5292292,-98.58137359999999
"Sarah's Creek, Pflugerville, TX",342585.8922860204,30.4465552,-97.6574501
"Freedom Park, Laredo, TX",214484.1486165477,27.4897391,-99.4471271
"Mission Estates, Odessa, TX",523710.2115296245,31.8456816,-102.3676431
"Beverly Park, Denton, TX",342434.10267207184,33.2269351,-97.0989497
"The Hermitage, Round Rock, TX",377183.3839700448,30.5267324,-97.7016202
"Owens Park, Richardson, TX",441040.4134053127,32.9710138,-96.6950583
"Hidden Glen, Round Rock, TX",776657.5217889673,30.5431412,-97.7022988
"Whispering Lakes Ranch, League City, TX",855753.9784946237,29.4956639,-95.018171
"Woodlands of Camino Real, San Antonio, TX",561316.122988241,29.5704747,-98.4938507
"Villages of White Rock Creek, Plano, TX",596396.4967116057,33.1005102,-96.78085430000002
"Fountainwood Estates, Georgetown, TX",683142.3579369847,30.699864,-97.7512103
"Brighton Place, Killeen, TX",243950.8158762968,31.1171194,-97.72779589999999
"Smithfield Acres, North Richland Hills, TX",289031.0598743525,32.8709607,-97.2152916
"Cimarron, Round Rock, TX",454346.8170433167,30.4859182,-97.7022988
"Swenson Farms, Pflugerville, TX",516481.5691806472,30.456556,-97.6297233
"Carrington Village, Lewisville, TX",456375.9349168893,33.0051765,-96.99759499999999
"Lakeway, Brownsville, TX",275208.5890536275,25.9784877,-97.5327282
"North Central Heritage, San Antonio, TX",429100.9941595516,29.56318539999999,-98.461613
"Morningside, Carrollton, TX",387124.24778344063,32.9756415,-96.8899636
"Crighton Ridge, Conroe, TX",647745.0955514602,30.2645642,-95.4451159
"Brazos Landing, Sugar Land, TX",626642.7550148874,29.55256979999999,-95.6313375
"Cuatro Vientos, Laredo, TX",197377.18479233576,27.4546648,-99.46032199999999
"Braddock Place, Wylie, TX",624267.2994115911,32.9888417,-96.5231929
"Crosscountry, Laredo, TX",277416.8975379653,27.5916266,-99.466573
"Bellaire Park North, Fort Worth, TX",623412.3510163524,32.6717979,-97.4286714
"Legacy Hills, Plano, TX",563144.1283806222,33.0733451,-96.72665409999999
"Lakeside Park, Channelview, TX",194335.4897959184,29.7745022,-95.1030266
"Preston Hollow, Plano, TX",616466.5822620629,33.0919654,-96.7835321
"Willowstone Estates, Saginaw, TX",292986.17187129456,32.8698602,-97.3772012
"Meadow Crest, Burleson, TX",318362.91504432674,32.5636432,-97.3318268
"Parker Estates, Plano, TX",389087.0381307188,33.043955,-96.8577649
"The Bar C Ranch, Fort Worth, TX",349232.0585463384,32.8885696,-97.3692131
"Bunny Ranch, Killeen, TX",280381.23243338586,31.1171194,-97.72779589999999
"Deer Ridge, Laredo, TX",496643.8448916252,27.5915176,-99.457544
"Imperial, Sugar Land, TX",760279.5097801754,29.6230178,-95.6493797
"Marine Creek Meadows, Fort Worth, TX",345093.4144906587,32.838197,-97.385318
"Whitestone Ranch, Benbrook, TX",381816.7379420344,32.6628003,-97.4964205
"Fossil Village, Haltom City, TX",297172.4520547945,32.8023914,-97.270606
"Orchard Hill, Lewisville, TX",329270.8438438569,33.02196,-97.0315
"Mission Ridge, San Antonio, TX",538107.9602396517,29.5921114,-98.5041423
"Roberts, Killeen, TX",221470.01548600063,31.1261725,-97.7249626
"Pasadena Highlands, Pasadena, TX",180576.3783783784,29.6888094,-95.2129664
"Settlers Meadow, Pflugerville, TX",362606.9924739614,30.4343485,-97.63616379999999
"Fair Oaks Estates, North Richland Hills, TX",440509.2849207685,32.8846684,-97.2374195
"Merilyn Place, South Houston, TX",159902.0779220779,29.663008,-95.2354902
"Prestondale, Hurst, TX",362519.3493975904,32.86604,-97.183467
"Westwood Village, Pearland, TX",316995.38372093026,29.5635666,-95.2860474
"Sunset Hills, Fort Worth, TX",379174.3719530441,32.9214828,-97.3050384
"McKinney Heights, McKinney, TX",364315.46783594607,33.1492112,-96.6871036
"Somerton Village, Grand Prairie, TX",379598.5805945923,32.6431113,-97.05053389999999
"Verona, McKinney, TX",934083.0326970108,33.2098419,-96.7300578
"Briarwood, Tyler, TX",305048.1259138571,32.320259,-95.347117
"Duck Creek Estates, Garland, TX",329077.8531085492,32.8579795,-96.61171309999999
"Golden Gate Park, Garland, TX",325921.1895721173,32.912624,-96.63888329999999
"Milmor Addition, McAllen, TX",157965.55818925292,26.2034071,-98.23001239999999
"Cypresswood Lake, Spring, TX",280522.60795171914,30.0602134,-95.4266852
"Sandy Glen, McKinney, TX",378197.1445411439,33.1962874,-96.6843478
"Waterford Crossing, Allen, TX",680960.0836014965,33.1281094,-96.6998583
"Raintree Estates, Allen, TX",608756.7481903542,33.1121606,-96.6762663
"Summit View Lake, McKinney, TX",429237.98603776377,33.2275832,-96.6789874
"First Centerville, Garland, TX",235428.91725783888,32.876042,-96.6284069
"Southwest Village, Burleson, TX",248869.9797406796,32.5420821,-97.3208492
"Sugar Lakes, Sugar Land, TX",576571.1660161908,29.6131051,-95.61754040000001
"Parkview, Fort Worth, TX",302963.1800390554,32.8816962,-97.28922899999999
"Fairhaven, Cypress, TX",852717.6349206349,30.0290513,-95.7558521
"Cumberland Crossing, Porter, TX",264688.08040201006,30.13553809999999,-95.2846495
"Park Pointe, Sugar Land, TX",337881.4830508475,29.64320379999999,-95.6569693
"Kelmont Park, Bedford, TX",413401.1929024216,32.844017,-97.1430671
"Meadow Oaks, Corinth, TX",373414.2716415945,33.1433751,-97.0614957
"Grants Lake, Sugar Land, TX",240109.51903104768,29.5916603,-95.6122852
"Kensington Place, Round Rock, TX",335969.79715202865,30.4915368,-97.6676974
"Stratford Park Village, Sugar Land, TX",328209.1386138614,29.6314483,-95.6786664
"Preston Meadows, Cleburne, TX",266433.87544645846,32.3649264,-97.3996241
"Kings Garden, Frisco, TX",491511.7025928916,33.1573861,-96.85386199999999
"Crown Oaks, Montgomery, TX",757034.9634146341,30.2890671,-95.6141049
"Grapevine Lake Estates, Grapevine, TX",574546.2881742388,32.9847426,-97.08749639999999
"Highland Meadows, Prosper, TX",1085860.5,33.260574,-96.7734319
"Country Meadows, Mansfield, TX",332228.63813344284,32.5937494,-97.178351
"Hickory Creek Ranch, Denton, TX",359626.85831572086,33.1966319,-97.2167349
"Highland Lakes, Lewisville, TX",489008.7476169397,33.0959122,-97.0510947
"Meadowview, White Settlement, TX",198093.34689547223,32.7597739,-97.45909859999999
"Glenbrooke Estates, Prosper, TX",415875.4094488189,33.2259027,-96.8964911
"Rolling Ridge, Murphy, TX",813745.5839765989,33.0394796,-96.6200775
"Royal Oak Estates, McAllen, TX",330720.7432098384,26.2661543,-98.2124123
"Lake Parks North, Grand Prairie, TX",509524.6808967376,32.7034559,-96.9988044
"Wildridge, Little Elm, TX",493628.2120779874,33.1893519,-96.9667616
"Allenbrook, Baytown, TX",227309.10666666663,29.7645258,-94.9708076
"Somerset, Round Rock, TX",324250.9017076704,30.5225213,-97.70026299999999
"Oak Hollow, Tyler, TX",623352.2246929494,32.3512601,-95.30106239999999
"Sherril Park North And Foxboro Addition, Richardson, TX",513418.7501656143,32.9948385,-96.6962163
"Wilderness Trails, Friendswood, TX",424893.5616438356,29.5006766,-95.2115959
"Creekview, Royse City, TX",314302.7123287671,32.9751204,-96.3324817
"Oaks of Montecito, Denton, TX",453154.1949190554,33.1606919,-97.1198378
"Castlewood, Highland Village, TX",711639.9562411566,33.0957359,-97.0833819
"East Lake Worth, Fort Worth, TX",516212.1470433909,32.8087304,-97.4624776
"Imperial Park, Plano, TX",362634.8004721029,33.0647114,-96.71795949999999
"Country Lakes Estates, Denton, TX",409202.5668645215,33.1302643,-97.18961259999999
"Sedona Lakes, Manvel, TX",544429.64,29.5251965,-95.3772542
"Westgate, Wylie, TX",360213.8716601692,33.0084621,-96.5557047
"Meadowood, Garland, TX",340895.9606502475,32.948819,-96.6287526
"Virginia Parklands, McKinney, TX",461328.2696637591,33.203718,-96.7178579
"Berryhill, Mansfield, TX",288900.12022778223,32.555961,-97.136685
"Shadow Brooks, McAllen, TX",164466.66639043565,26.2034071,-98.23001239999999
"Fawnlake, Katy, TX",334826.5211267606,29.8061517,-95.8285794
"Windmill Farms, Forney, TX",310854.8205968931,32.7610222,-96.4025085
"Bradford Park, Richmond, TX",325073.270967742,29.5821811,-95.76078319999999
"Austin Waters, Carrollton, TX",778564.3955961694,33.0527779,-96.8624131
"Mustang Creek, Forney, TX",310976.76720314816,32.7573266,-96.45519259999999
"Cross Creek, Plano, TX",535956.5074944823,33.0823233,-96.7159532
"Wellington at Preston, Plano, TX",617084.1634983034,33.0615404,-96.7963438
"Sleepy Hollow, Pearland, TX",364960.9791666667,29.5565841,-95.2341034
"Woodhaven Forest, Conroe, TX",310869.601514318,30.2815038,-95.48762
"Chaucer Estates, Flower Mound, TX",600345.4086045126,33.0644361,-97.06012589999999
"Westvale, Benbrook, TX",262140.72746912405,32.7154434,-97.4554424
"Woodcreek, Carrollton, TX",449360.5928091286,32.983638,-96.873023
"Singing Hills, Watauga, TX",239955.89655172412,32.8579056,-97.25473710000001
"Mockingbird Estates, Midlothian, TX",319297.80097034323,32.4962088,-96.9505793
"Bar X Ranch, Angleton, TX",447271.0057142857,29.1416463,-95.55772870000001
"Cabot Cove, Pearland, TX",399376.50746268657,29.5407924,-95.2968882
"Fossil Hill Estates, Fort Worth, TX",290865.05709869013,32.9241421,-97.3726586
"Springfield Estates, Garland, TX",373334.324531509,32.912624,-96.63888329999999
"Fairmont Heights, Pasadena, TX",273713.5608108108,29.6462744,-95.1461389
"Chapel Hill, Lubbock, TX",85191.60792252055,33.5967589,-101.7837167
"Regency Meadow, San Antonio, TX",311227.8917965148,29.5707185,-98.6126317
"Oak Tree North, Carrollton, TX",345825.8778366329,32.9845545,-96.8574754
"Vizcaya, Round Rock, TX",614742.8154226756,30.5772964,-97.6394208
"Sugarfield, Sugar Land, TX",293483.1568627451,29.6350607,-95.6214436
"Carlisle, Lubbock, TX",205814.4781446273,33.571886,-101.9833153
"Falls at Green Meadows, Katy, TX",520299.2727272727,29.8057766,-95.8373865
"Hampton Hill, Tyler, TX",331346.5309200959,32.2806164,-95.2955756
"Spring Valley Estates, Bedford, TX",343832.95383822493,32.8544438,-97.1568166
"Trinity Estates, Benbrook, TX",332822.1729784752,32.6675269,-97.44829519999999
"Watercrest, Killeen, TX",204400.7157149226,31.1112479,-97.7811389
"Carillon, Southlake, TX",1626653.1952819033,32.965604,-97.147178
"Lakewood, Grand Prairie, TX",361106.8794603008,32.6144564,-97.0417234
"Lakecrest, Killeen, TX",214827.53035106676,31.113261,-97.777089
"Country Brook Estates, Allen, TX",796840.1160450304,33.1232653,-96.619993
"Texas National, Willis, TX",294480.13333333336,30.4143419,-95.4428456
"High Meadows, Carrollton, TX",424742.1672540237,32.9756415,-96.8899636
"Sierra Estates, Burleson, TX",382029.4317547539,32.5420821,-97.3208492
"Briarstone, Royse City, TX",309089.3962264151,32.9622398,-96.3368229
"Plumwood, Baytown, TX",199801.77551020408,29.7352212,-94.94353249999999
"North Oakwood, Bryan, TX",339908.3103312763,30.6334322,-96.3478677
"Hills of Firewheel, Garland, TX",533839.1313821549,32.9824189,-96.632414
"Knights Bridge Estates, Richardson, TX",550648.0883272734,32.8964259,-96.577021
"Tri County Estates, Haltom City, TX",262028.85,32.79944080000001,-97.26915059999999
"Oakwood Estates, Weatherford, TX",437092.5405405405,32.7639902,-97.7792831
"Crystal Creek, Plano, TX",733622.8349442915,33.08732820000001,-96.7915659
"Madison Park, McAllen, TX",225216.5510149033,26.2034071,-98.23001239999999
"Harvey Terrace, McAllen, TX",179774.54896725118,26.2308381,-98.2428679
"Bethany Ridge, Allen, TX",490081.6666319889,33.0856564,-96.6475418
"Dove Creek, Grapevine, TX",427171.3222699079,32.9453543,-97.0945545
"Cascades Estates, Tyler, TX",483185.07145047374,32.3213916,-95.3589799
"Overton Woods, Fort Worth, TX",1117451.619824837,32.6988336,-97.39893579999999
"Morgan Crossing, Allen, TX",544705.0689327522,33.0790723,-96.6240545
"Travis Estates, Murphy, TX",489731.6961235053,29.6324485,-95.18589999999999
"Meadowbrook Estates, Desoto, TX",372665.2578694908,32.6144965,-96.86793709999999
"East Meadow, Deer Park, TX",359417.6440677966,29.66702,-95.102765
"Coppell Greens, Coppell, TX",533405.4008403464,32.9545687,-97.01500779999999
"Panther Heights, Crowley, TX",396452.4047637413,32.5973682,-97.4043413
"University Estates North, Richardson, TX",488854.05694256345,32.9483335,-96.7298519
"Fairways of Sherril Park, Richardson, TX",636070.3039561096,32.9866431,-96.6834925
"Esmond Estates, Odessa, TX",301281.8232271203,31.8972682,-102.3478193
"Basswood Village, Fort Worth, TX",335678.4354237752,32.8272306,-97.4273507
"Sugarwood, Sugar Land, TX",468322.6476908638,29.6035488,-95.6044033
"Royal Forest, Conroe, TX",225943.4195402299,30.4150505,-95.402495
"Hillview, North Richland Hills, TX",277710.735087636,32.8342952,-97.2289029
"Bellevue, Bedford, TX",273630.5306821243,33.6364933,-98.01392779999999
"Ridgewood Estates, Keller, TX",566463.64,32.9341893,-97.229298
"Crescent Lakes, Sugar Land, TX",570914.1674770459,29.5805482,-95.6359372
"Saddle Creek, McAllen, TX",196591.48437149625,26.2034071,-98.23001239999999
"Rio Viejo, Brownsville, TX",333026.50637751166,25.9735143,-97.4360902
"Sugar Grove, Sugar Land, TX",310384.0,29.6615599,-95.6497387
"Riverstone North, Sugar Land, TX",662582.2647685857,29.5676478,-95.5730047
"Glenville Park, Richardson, TX",447842.3295352247,32.9414294,-96.70559399999999
"Southgate, Pearland, TX",419828.3576642336,29.5443236,-95.3980085
"Ridgeview Estates, Lewisville, TX",447061.4757084723,33.0239837,-96.9825683
"Heather Ridge, Richardson, TX",667456.5259550511,32.9875435,-96.6404191
"Mason Park, Hurst, TX",291786.75,32.8234621,-97.1705678
"Post Oak Crossing, Corinth, TX",446623.3690551069,33.1461989,-97.0794268
"Wylwood Estates, Wylie, TX",328215.7454626712,33.0062727,-96.53911529999999
"Sydney Harbour, Cypress, TX",473657.6103896104,29.9926973,-95.69576670000001
"Breezy Hill, Rockwall, TX",699939.1032893496,32.9022123,-96.47397149999999
"Pelican Bay, Azle, TX",190291.8525219996,32.9209592,-97.51835559999999
"Basswood Park, Fort Worth, TX",326638.97969567595,32.8711933,-97.2649486
"Kingwood Estates, McAllen, TX",247148.23908938537,26.2533387,-98.23780970000001
"Saxony, Pflugerville, TX",410873.169156789,30.4460553,-97.613455
"Ridgeview, Carrollton, TX",420915.56703960896,33.0009807,-96.9110565
"Copperfield, Killeen, TX",154974.8386705709,31.1221934,-97.6894283
"Allendale Manor, Rosenberg, TX",237733.3947368421,29.5526206,-95.8149476
"Byers McCart, Fort Worth, TX",346872.0212668443,32.7036824,-97.35233099999999
"Hunters Mill, San Antonio, TX",291509.5637116528,29.5649335,-98.4341875
"Northcrest, Killeen, TX",186657.75410140635,31.1349088,-97.6829582
"Elk Ridge, Burleson, TX",307333.41361146554,32.5276784,-97.3475316
"Greenhill, Round Rock, TX",294291.1960102686,30.5278551,-97.6826214
"Ridgehaven Volunteer, San Antonio, TX",330214.9721923596,29.5650544,-98.6112574
"The Trails, Haltom City, TX",269952.375,32.7995738,-97.26918169999999
"Willow Creek, Cleburne, TX",321808.31158453994,32.3337897,-97.399553
"Silk Stocking, Galveston, TX",468729.3571428572,29.3013479,-94.7976958
"The Villas of Spring Creek HOA, San Antonio, TX",302212.97596990323,29.5798264,-98.38655960000001
"Town North Park II, Richardson, TX",368817.35039132135,32.9342286,-96.7040808
"Saginaw Springs, Saginaw, TX",378349.004504524,32.8714119,-97.3904319
"Water Crest, Conroe, TX",331830.2304964539,30.3744378,-95.53763239999999
"Forest Ridge, Bedford, TX",326043.8940816408,32.8446105,-97.1433754
"Lost Creek, Aledo, TX",463098.16304147546,32.7093919,-97.5244082
"Trail Lake Estates, Grapevine, TX",578198.7713467778,32.9672114,-97.1135518
"Sun Chase Estates, Killeen, TX",232364.7619539618,31.0738812,-97.7184044
"Old Cobweb Park, Azle, TX",257422.56088759372,32.8951262,-97.5458565
"North Park, McAllen, TX",218598.81726318016,26.253689,-98.22651920000001
"The Oaks, Sachse, TX",409015.887426744,32.9762327,-96.5952703
"Pleasant Valley, Wylie, TX",623349.3137932307,32.9748179,-96.5430009
"Eagle Ridge, Forney, TX",357966.7190149515,32.754856,-96.4462606
"Broadlawn Terrace, McAllen, TX",310182.1867157467,26.2034071,-98.23001239999999
"Redd-Mulberry, El Paso, TX",255636.9609237699,31.7618778,-106.4850217
"Sunnybrook, Tyler, TX",200515.81878079512,32.320506,-95.3076182
"Ember Creek, Mansfield, TX",337433.39361702,32.6024631,-97.1315365
"Linwood, Fort Worth, TX",560121.4279063063,32.7545645,-97.35840809999999
"Colony Park, Sugar Land, TX",709739.7509537631,29.5765748,-95.6103146
"Woodlake, Rowlett, TX",322744.7435450833,32.9044581,-96.5141751
"Anderson, Hurst, TX",256078.04237288132,32.8127348,-97.1834754
"Hunters Glen, Lewisville, TX",318419.7273776245,33.0423256,-97.0131742
"Brookhollow, Pflugerville, TX",359938.42438327364,30.4499539,-97.620233
"Westridge Area, Fort Worth, TX",575298.9560078575,32.7352771,-97.4117746
"Louetta Lakes, Spring, TX",336826.19452011696,30.0553077,-95.4602617
"The Reserve, Laredo, TX",446002.5551725851,27.582213,-99.4554605
"Braun Hollow, San Antonio, TX",318413.3515397443,29.51795289999999,-98.6497459
"Beechwood Creek, Fort Worth, TX",385910.4531261628,33.0212581,-97.2985682
"Austin Oaks, Grapevine, TX",595440.3222438992,32.9452042,-97.1075829
"Hunter's Creek, Carrollton, TX",523962.0042324964,33.0159889,-96.9175592
"Albury Trails Estates, Tomball, TX",430380.35,30.069332,-95.579168
"Forest Ridge, Burleson, TX",255877.100970174,32.5130199,-97.1869335
"Settlers Grove, Sugar Land, TX",328379.7539659744,29.5736543,-95.59389569999999
"Encino Ranch, San Antonio, TX",519058.1144080448,29.6521754,-98.43076
"Greenbriar, Sugar Land, TX",235650.60679167995,29.6492387,-95.6217416
"Wyndham Estates, Wylie, TX",318757.10357213265,33.0185202,-96.51203439999999
"Sterling Creek, Fort Worth, TX",334680.2130170529,32.8624449,-97.27675049999999
"Whisperwood Estates, Saginaw, TX",306934.5211249987,32.8601275,-97.3639068
"Hidden Creek, Grand Prairie, TX",446376.99817619263,32.7459645,-96.99778459999999
"Forest Colony, Porter, TX",254097.80869565217,30.1156512,-95.2412645
"Willow, Spring, TX",295024.39295335155,33.777882,-96.7449984
"Broadway Village, Garland, TX",226224.0977793451,32.8525957,-96.60069759999999
"Teaswood, Conroe, TX",863861.9695022543,30.3608131,-95.5106109
"El Rancho Santa Cruz, McAllen, TX",140096.2669630207,26.1757726,-98.2465171
"Farmers, White Settlement, TX",152858.84736768677,32.7588977,-97.473201
"Braun Willow Unit2, San Antonio, TX",309788.8037798387,29.5240466,-98.67209179999999
"Bedford Heights, Bedford, TX",420531.5522747794,32.8607197,-97.15005169999999
"Glenann, North Richland Hills, TX",336208.99514256633,32.8679325,-97.2017429
"Splawn Ranch, Killeen, TX",275535.0108919229,31.0344112,-97.7562233
"Western Oaks, Grapevine, TX",673780.1094696998,32.9008531,-97.1027884
"Frontier Estates, Prosper, TX",938600.5087719298,33.258132,-96.78187369999999
"Reata Meadows, Fort Worth, TX",348982.01297696953,32.7548762,-97.33272550000001
"Stonegate, McKinney, TX",563977.0273628974,33.1720378,-96.6834508
"Sierra Circle, San Marcos, TX",446530.78685006686,29.8979619,-97.955881
"Artesian Oaks, Conroe, TX",252178.7666894924,30.3042067,-95.4966936
"Brookhaven, Killeen, TX",196402.16546961415,31.0938403,-97.7404428
"Clearview Terrace, Texas City, TX",192514.2131147541,29.3861558,-94.9781776
"Lakewood Estates, Little Elm, TX",366940.7181280807,33.1643404,-96.93226849999999
"Barker Lake, Cypress, TX",377119.91397849465,29.9348358,-95.6845852
"Quail Run, McAllen, TX",273945.71749157936,26.2034071,-98.23001239999999
"Park Place East, Midlothian, TX",297267.84388951614,32.49281,-96.962944
"Monticello, Southlake, TX",1473110.5333333334,32.9225147,-97.1605879
"River Park, Fort Worth, TX",709442.3777043304,32.7034768,-97.4193267
"Quail Ridge, Royse City, TX",273233.5789473684,32.9751204,-96.3324817
"Brookside, Benbrook, TX",447712.82272824383,32.694821,-97.4186031
"Crystal Lake, Garland, TX",317093.9540709548,32.8400499,-96.56566099999999
"Mountain Valley Lake, Burleson, TX",385543.865006829,32.4778294,-97.36281849999999
"Pecan Ridge, Bryan, TX",174573.2106947191,30.6751794,-96.3285891
"Meadowview Estates, North Richland Hills, TX",409306.1955648636,32.8841545,-97.20022879999999
"Southgate, Grand Prairie, TX",403910.4442317684,32.7089148,-97.0214064
"Ridgepointe, The Colony, TX",474469.99310644,33.0738205,-96.8945886
"Lafayette Place, San Antonio, TX",237115.51157290957,29.504161,-98.5573376
"Cooper Crosing, Denton, TX",308266.7574911232,33.2523475,-97.12920760000002
"Mayfair, Bedford, TX",392952.4546719296,32.8492184,-97.1570092
"Steeplechase, Plano, TX",793549.7503981221,33.0226297,-96.8223716
"Parkland Villas, Pasadena, TX",219054.30188679244,29.6404252,-95.1868224
"Mariner Pointe, Little Elm, TX",336922.54889017507,33.1773696,-96.9177685
"Colony Grant, Sugar Land, TX",367018.3736121482,29.5877143,-95.60308970000001
"Bridges on Lake Houston, Atascocita, TX",372730.125984252,29.9822026,-95.14451
"Rosemeade Heights, Carrollton, TX",492369.492577528,33.013559,-96.9108514
"Chaparral Village, Laredo, TX",226086.0630317574,27.5393272,-99.4874129
"Fountain Park, Euless, TX",486880.7863545379,32.8630672,-97.0756268
"Haynes, Killeen, TX",157610.69542187033,31.1014364,-97.7027744
"Gatlinburg, Pflugerville, TX",339904.7053736596,30.4283576,-97.6100662
"Savannah Heights, Killeen, TX",287207.8801769719,30.9331872,-97.7792168
"Castleridge, Grand Prairie, TX",407742.2053570828,32.7459645,-96.99778459999999
"Skyview, Lubbock, TX",87530.26394538948,33.6407705,-101.8278811
"Timberlake Estates, Azle, TX",358363.54114383034,32.8699694,-97.516808
"Fair Park, Baytown, TX",171994.98550724637,29.7534609,-94.9578178
"Campeche Cove, Galveston, TX",347389.47107438016,29.2474665,-94.8686426
"Belmont Plaza, Laredo, TX",241452.784638047,27.5574614,-99.49852969999999
"Bent Tree, Laredo, TX",430709.12781769736,27.5865732,-99.4554605
"Villages of Stonegate, Fort Worth, TX",886431.5358774638,32.7099996,-97.38046639999999
"Haggard, Plano, TX",300506.2509635813,33.0262497,-96.7048683
"Pecan Lake Estates, Lake Jackson, TX",339551.8214285714,29.0532664,-95.4459284
"Murphy Farms, Murphy, TX",593683.7812206638,33.0151205,-96.6130486
"Durham Farms, Watauga, TX",404530.3793103448,32.8579056,-97.25473710000001
"Los Encinos, McAllen, TX",173017.80385483862,26.1598204,-98.2632385
"Harrington Homeplace, Plano, TX",909988.7813909202,33.0455391,-96.78754889999999
"Meadowlands, Laredo, TX",278898.05502856657,27.5788639,-99.488455
"Bowman Estates, Fort Worth, TX",310172.32189431373,32.9138935,-97.2732987
"Blue Haze, Fort Worth, TX",270794.349019509,32.7508511,-97.50374359999999
"Park View Hills, Haltom City, TX",257125.2786885246,32.843783,-97.257339
"Purser Crossing, Killeen, TX",328779.6322435062,31.1272218,-97.6880393
"Austin Meadows, Sugar Land, TX",575034.267577194,29.5718801,-95.6359372
"The Trails of Marine Creek, Fort Worth, TX",338082.43183349905,32.80311127005165,-97.36516750976676
"Valley View, Lewisville, TX",411416.9472391839,33.013334,-97.001904
"Brookside, Fort Worth, TX",214733.2511201586,32.7618901,-97.3855587
"Oak Ridge Estates, Bedford, TX",366446.42436437984,32.8534442,-97.1290602
"Corinthian Palisades, Corinth, TX",362849.59405822254,33.1540091,-97.0647322
"The Seventh at Sonterra-The Vineyard, San Antonio, TX",514016.74375828914,29.6159444,-98.51374899999999
"Rock Island - Samuels, Fort Worth, TX",192647.47542788292,32.7699276,-97.3307415
"Woods of Spring Creek II, Richardson, TX",688398.5004702685,32.9406885,-96.6891372
"Southgate, Lubbock, TX",137778.44325042664,33.5255837,-101.8350062
"Oak Hills, North Richland Hills, TX",441389.17938931327,32.8754098,-97.1868622
"Ryans Crossing, Round Rock, TX",380269.8429533262,30.5364897,-97.62091079999999
"Harwood Terrace, Bedford, TX",354560.85810869787,32.8633155,-97.1558617
"Indian Springs, Carrollton, TX",560435.1169440114,32.99792,-96.925437
